id	职业(profession)	等级(level）	名字(name)	技能(skills)	怪物头像路径	怪物类型
1085071	2001	87	风暴之王	6	monster/10138.png	1
1085081	2001	88	雷伊战争使者	7	monster/10127.png	1
1085091	2001	89	暴君泰伦	10,9	monster/10140.png	1
1090011	2001	90	疾风克鲁	19	monster/10134.png	1
1090021	2001	90	拨弄的赛亚	17,18,8	monster/10125.png	1
1090031	2001	91	法力风暴	25,30	monster/10061.png	1
1090041	2001	91	火舞者	29	monster/10116.png	1
1090051	2001	91	血誓审判者	5	monster/10083.png	1
1090052	2001	91	血誓预言者	2	monster/10082.png	1
1090053	2001	91	血誓召唤者	26	monster/10081.png	1
1090054	2001	91	血誓领主	14	monster/10072.png	1
1090061	2001	92	舞钢者拜伦	8	monster/10084.png	1
1090071	2001	92	风暴之王	6	monster/10138.png	1
1090081	2001	93	雷伊战争使者	7	monster/10127.png	1
1090091	2001	94	暴君泰伦	10,9	monster/10140.png	1
1095011	2001	95	疾风克鲁	19	monster/10134.png	1
1095021	2001	95	拨弄的赛亚	17,18,8	monster/10125.png	1
1095031	2001	96	法力风暴	25,30	monster/10061.png	1
1095041	2001	96	火舞者	29	monster/10116.png	1
1095051	2001	96	血誓审判者	5	monster/10083.png	1
1095052	2001	96	血誓预言者	2	monster/10082.png	1
1095053	2001	96	血誓召唤者	26	monster/10081.png	1
1095054	2001	96	血誓领主	14	monster/10072.png	1
1095061	2001	97	舞钢者拜伦	8	monster/10084.png	1
1095071	2001	97	风暴之王	6	monster/10138.png	1
1095081	2001	98	雷伊战争使者	7	monster/10127.png	1
1095091	2001	99	暴君泰伦	10,9	monster/10140.png	1
1100011	2001	100	疾风克鲁	19	monster/10134.png	1
1100021	2001	100	拨弄的赛亚	17,18,8	monster/10125.png	1
1100031	2001	101	法力风暴	25,30	monster/10061.png	1
1100041	2001	101	火舞者	29	monster/10116.png	1
1100051	2001	101	血誓审判者	5	monster/10083.png	1
1100052	2001	101	血誓预言者	2	monster/10082.png	1
1100053	2001	101	血誓召唤者	26	monster/10081.png	1
1100054	2001	101	血誓领主	14	monster/10072.png	1
1100061	2001	102	舞钢者拜伦	8	monster/10084.png	1
1100071	2001	102	风暴之王	6	monster/10138.png	1
1100081	2001	102	雷伊战争使者	7	monster/10127.png	1
1100091	2001	102	暴君泰伦	10,9	monster/10140.png	1
2030011	2001	30	猎人幻象	11	UI/Program/HeroHunter_Woman_1.png	1
2030021	2001	30	法力风暴	25,30	monster/10061.png	1
2030031	2001	31	角斗士里奥	5	monster/10067.png	1
2030041	2001	31	荒野游侠	16	monster/10096.png	1
2030051	2001	31	憾地者	4	monster/10123.png	1
2030061	2001	32	拉兹	10	monster/10106.png	1
2030071	2001	32	塔克	3	monster/10085.png	1
2030072	2001	32	迪皮斯	17,14	monster/10012.png	1
2030081	2001	33	狂野安东尼	7	monster/10086.png	1
2030091	2001	34	巡林者瑞克	15	monster/10094.png	1
2035011	2001	35	猎人幻象	11	UI/Program/HeroHunter_Woman_1.png	1
2035021	2001	35	法力风暴	25,30	monster/10061.png	1
2035031	2001	36	角斗士里奥	5	monster/10067.png	1
2035041	2001	36	荒野游侠	16	monster/10096.png	1
2035051	2001	36	憾地者	4	monster/10123.png	1
2035061	2001	37	拉兹	10	monster/10106.png	1
2035071	2001	37	塔克	3	monster/10085.png	1
2035072	2001	37	迪皮斯	17,14	monster/10012.png	1
2035081	2001	38	狂野安东尼	7	monster/10086.png	1
2035091	2001	39	巡林者瑞克	15	monster/10094.png	1
2040011	2001	40	猎人幻象	11	UI/Program/HeroHunter_Woman_1.png	1
2040021	2001	40	法力风暴	25,30	monster/10061.png	1
2040031	2001	41	角斗士里奥	5	monster/10067.png	1
2040041	2001	41	荒野游侠	16	monster/10096.png	1
2040051	2001	41	憾地者	4	monster/10123.png	1
2040061	2001	42	拉兹	10	monster/10106.png	1
2040071	2001	42	塔克	3	monster/10085.png	1
2040072	2001	42	迪皮斯	17,14	monster/10012.png	1
2040081	2001	43	狂野安东尼	7	monster/10086.png	1
2040091	2001	44	巡林者瑞克	15	monster/10094.png	1
2045011	2001	45	猎人幻象	11	UI/Program/HeroHunter_Woman_1.png	1
2045021	2001	45	法力风暴	25,30	monster/10061.png	1
2045031	2001	46	角斗士里奥	5	monster/10067.png	1
2045041	2001	46	荒野游侠	16	monster/10096.png	1
2045051	2001	46	憾地者	4	monster/10123.png	1
2045061	2001	47	拉兹	10	monster/10106.png	1
2045071	2001	47	塔克	3	monster/10085.png	1
2045072	2001	47	迪皮斯	17,14	monster/10012.png	1
2045081	2001	48	狂野安东尼	7	monster/10086.png	1
2045091	2001	49	巡林者瑞克	15	monster/10094.png	1
2050011	2001	50	猎人幻象	11	UI/Program/HeroHunter_Woman_1.png	1
2050021	2001	50	法力风暴	25,30	monster/10061.png	1
2050031	2001	51	角斗士里奥	5	monster/10067.png	1
2050041	2001	51	荒野游侠	16	monster/10096.png	1
2050051	2001	51	憾地者	4	monster/10123.png	1
2050061	2001	52	拉兹	10	monster/10106.png	1
2050071	2001	52	塔克	3	monster/10085.png	1
2050072	2001	52	迪皮斯	17,14	monster/10012.png	1
2050081	2001	53	狂野安东尼	7	monster/10086.png	1
2050091	2001	54	巡林者瑞克	15	monster/10094.png	1
2055011	2001	55	猎人幻象	11	UI/Program/HeroHunter_Woman_1.png	1
2055021	2001	55	法力风暴	25,30	monster/10061.png	1
2055031	2001	56	角斗士里奥	5	monster/10067.png	1
2055041	2001	56	荒野游侠	16	monster/10096.png	1
2055051	2001	56	憾地者	4	monster/10123.png	1
2055061	2001	57	拉兹	10	monster/10106.png	1
2055071	2001	57	塔克	3	monster/10085.png	1
2055072	2001	57	迪皮斯	17,14	monster/10012.png	1
2055081	2001	58	狂野安东尼	7	monster/10086.png	1
2055091	2001	59	巡林者瑞克	15	monster/10094.png	1
2060011	2001	60	坚定的格雷格	3	monster/10119.png	1
2060021	2001	60	菲德丝的倒影	15,11	UI/Program/MercenaryHunter_1.png	1
2060031	2001	61	惊人的盖亚	10,15,17,14	monster/10130.png	1
2060041	2001	61	驯兽师瓦纳	2	monster/10094.png	1
2060042	2001	61	多兰	9	monster/10061.png	1
2060043	2001	61	约翰	10	monster/10067.png	1
2060051	2001	61	炎之安苏	21	monster/10096.png	1
2060061	2001	62	迅捷的维恩	14	monster/10073.png	1
2060071	2001	62	暮光预言者	13	monster/10080.png	1
2060081	2001	63	卡雷	25	monster/10056.png	1
2060091	2001	64	日光弗雷尔	28	monster/10010.png	1
2065011	2001	65	坚定的格雷格	3	monster/10119.png	1
2065021	2001	65	菲德丝的倒影	15,11	UI/Program/MercenaryHunter_1.png	1
2065031	2001	66	惊人的盖亚	10,15,17,14	monster/10130.png	1
2065041	2001	66	驯兽师瓦纳	2	monster/10094.png	1
2065042	2001	66	多兰	9	monster/10061.png	1
2065043	2001	66	约翰	10	monster/10067.png	1
2065051	2001	66	炎之安苏	21	monster/10096.png	1
2065061	2001	67	迅捷的维恩	14	monster/10073.png	1
2065071	2001	67	暮光预言者	13	monster/10080.png	1
2065081	2001	68	卡雷	25	monster/10056.png	1
2065091	2001	69	日光弗雷尔	28	monster/10010.png	1
2070011	2001	70	坚定的格雷格	3	monster/10119.png	1
2070021	2001	70	菲德丝的倒影	15,11	UI/Program/MercenaryHunter_1.png	1
2070031	2001	71	惊人的盖亚	10,15,17,14	monster/10130.png	1
2070041	2001	71	驯兽师瓦纳	2	monster/10094.png	1
2070042	2001	71	多兰	9	monster/10061.png	1
2070043	2001	71	约翰	10	monster/10067.png	1
2070051	2001	71	炎之安苏	21	monster/10096.png	1
2070061	2001	72	迅捷的维恩	14	monster/10073.png	1
2070071	2001	72	暮光预言者	13	monster/10080.png	1
2070081	2001	73	卡雷	25	monster/10056.png	1
2070091	2001	74	日光弗雷尔	28	monster/10010.png	1
2075011	2001	75	坚定的格雷格	3	monster/10119.png	1
2075021	2001	75	菲德丝的倒影	15,11	UI/Program/MercenaryHunter_1.png	1
2075031	2001	76	惊人的盖亚	10,15,17,14	monster/10130.png	1
2075041	2001	76	驯兽师瓦纳	2	monster/10094.png	1
2075042	2001	76	多兰	9	monster/10061.png	1
2075043	2001	76	约翰	10	monster/10067.png	1
2075051	2001	76	炎之安苏	21	monster/10096.png	1
2075061	2001	77	迅捷的维恩	14	monster/10073.png	1
2075071	2001	77	暮光预言者	13	monster/10080.png	1
2075081	2001	78	卡雷	25	monster/10056.png	1
2075091	2001	79	日光弗雷尔	28	monster/10010.png	1
2080011	2001	80	坚定的格雷格	3	monster/10119.png	1
2080021	2001	80	菲德丝的倒影	15,11	UI/Program/MercenaryHunter_1.png	1
2080031	2001	81	惊人的盖亚	10,15,17,14	monster/10130.png	1
2080041	2001	81	驯兽师瓦纳	2	monster/10094.png	1
2080042	2001	81	多兰	9	monster/10061.png	1
2080043	2001	81	约翰	10	monster/10067.png	1
2080051	2001	81	炎之安苏	21	monster/10096.png	1
2080061	2001	82	迅捷的维恩	14	monster/10105.png	1
2080071	2001	82	暮光预言者	13	monster/10080.png	1
2080081	2001	83	卡雷	25	monster/10056.png	1
2080091	2001	84	日光弗雷尔	28	monster/10010.png	1
2085011	2001	85	咒术大师	22,27	monster/10136.png	1
2085021	2001	85	拨弄的赛亚	17,18,8	monster/10125.png	1
2085031	2001	86	法力风暴	25,30	monster/10061.png	1
2085041	2001	86	火舞者	29	monster/10116.png	1
2085051	2001	86	血誓审判者	5	monster/10083.png	1
2085052	2001	86	血誓预言者	2	monster/10082.png	1
2085053	2001	86	血誓召唤者	26	monster/10081.png	1
2085054	2001	86	血誓领主	14	monster/10072.png	1
2085061	2001	87	舞钢者拜伦	8	monster/10084.png	1
2085071	2001	87	风暴之王	6	monster/10138.png	1
2085081	2001	88	雷伊战争使者	7	monster/10127.png	1
2085091	2001	89	暴君泰伦	10,9	monster/10140.png	1
2090011	2001	90	咒术大师	22,27	monster/10136.png	1
2090021	2001	90	拨弄的赛亚	17,18,8	monster/10125.png	1
2090031	2001	91	法力风暴	25,30	monster/10061.png	1
2090041	2001	91	火舞者	29	monster/10116.png	1
2090051	2001	91	血誓审判者	5	monster/10083.png	1
2090052	2001	91	血誓预言者	2	monster/10082.png	1
2090053	2001	91	血誓召唤者	26	monster/10081.png	1
2090054	2001	91	血誓领主	14	monster/10072.png	1
2090061	2001	92	舞钢者拜伦	8	monster/10084.png	1
2090071	2001	92	风暴之王	6	monster/10138.png	1
2090081	2001	93	雷伊战争使者	7	monster/10127.png	1
2090091	2001	94	暴君泰伦	10,9	monster/10140.png	1
2095011	2001	95	咒术大师	22,27	monster/10136.png	1
2095021	2001	95	拨弄的赛亚	17,18,8	monster/10125.png	1
2095031	2001	96	法力风暴	25,30	monster/10061.png	1
2095041	2001	96	火舞者	29	monster/10116.png	1
2095051	2001	96	血誓审判者	5	monster/10083.png	1
2095052	2001	96	血誓预言者	2	monster/10082.png	1
2095053	2001	96	血誓召唤者	26	monster/10081.png	1
2095054	2001	96	血誓领主	14	monster/10072.png	1
2095061	2001	97	舞钢者拜伦	8	monster/10084.png	1
2095071	2001	97	风暴之王	6	monster/10138.png	1
2095081	2001	98	雷伊战争使者	7	monster/10127.png	1
2095091	2001	99	暴君泰伦	10,9	monster/10140.png	1
2100011	2001	100	咒术大师	22,27	monster/10136.png	1
2100021	2001	100	拨弄的赛亚	17,18,8	monster/10125.png	1
2100031	2001	101	法力风暴	25,30	monster/10061.png	1
2100041	2001	101	火舞者	29	monster/10116.png	1
2100051	2001	101	血誓审判者	5	monster/10083.png	1
2100052	2001	101	血誓预言者	2	monster/10082.png	1
2100053	2001	101	血誓召唤者	26	monster/10081.png	1
2100054	2001	101	血誓领主	14	monster/10072.png	1
2100061	2001	102	舞钢者拜伦	8	monster/10084.png	1
2100071	2001	102	风暴之王	6	monster/10138.png	1
2100081	2001	102	雷伊战争使者	7	monster/10127.png	1
2100091	2001	102	暴君泰伦	10,9	monster/10140.png	1
3030011	2001	30	法师幻象	21	UI/Program/HeroMaster_Man_1.png	1
3030021	2001	30	法力风暴	25,30	monster/10061.png	1
3030031	2001	31	角斗士里奥	5	monster/10067.png	1
3030041	2001	31	荒野游侠	16	monster/10096.png	1
3030051	2001	31	憾地者	4	monster/10123.png	1
3030061	2001	32	拉兹	10	monster/10106.png	1
3030071	2001	32	塔克	3	monster/10085.png	1
3030072	2001	32	迪皮斯	17,14	monster/10012.png	1
3030081	2001	33	狂野安东尼	7	monster/10086.png	1
3030091	2001	34	巡林者瑞克	15	monster/10094.png	1
3035011	2001	35	法师幻象	21	UI/Program/HeroMaster_Man_1.png	1
3035021	2001	35	法力风暴	25,30	monster/10061.png	1
3035031	2001	36	角斗士里奥	5	monster/10067.png	1
3035041	2001	36	荒野游侠	16	monster/10096.png	1
3035051	2001	36	憾地者	4	monster/10123.png	1
3035061	2001	37	拉兹	10	monster/10106.png	1
3035071	2001	37	塔克	3	monster/10085.png	1
3035072	2001	37	迪皮斯	17,14	monster/10012.png	1
3035081	2001	38	狂野安东尼	7	monster/10086.png	1
3035091	2001	39	巡林者瑞克	15	monster/10094.png	1
3040011	2001	40	法师幻象	21	UI/Program/HeroMaster_Man_1.png	1
3040021	2001	40	法力风暴	25,30	monster/10061.png	1
3040031	2001	41	角斗士里奥	5	monster/10067.png	1
3040041	2001	41	荒野游侠	16	monster/10096.png	1
3040051	2001	41	憾地者	4	monster/10123.png	1
3040061	2001	42	拉兹	10	monster/10106.png	1
3040071	2001	42	塔克	3	monster/10085.png	1
3040072	2001	42	迪皮斯	17,14	monster/10012.png	1
3040081	2001	43	狂野安东尼	7	monster/10086.png	1
3040091	2001	44	巡林者瑞克	15	monster/10094.png	1
3045011	2001	45	法师幻象	21	UI/Program/HeroMaster_Man_1.png	1
3045021	2001	45	法力风暴	25,30	monster/10061.png	1
3045031	2001	46	角斗士里奥	5	monster/10067.png	1
3045041	2001	46	荒野游侠	16	monster/10096.png	1
3045051	2001	46	憾地者	4	monster/10123.png	1
3045061	2001	47	拉兹	10	monster/10106.png	1
3045071	2001	47	塔克	3	monster/10085.png	1
3045072	2001	47	迪皮斯	17,14	monster/10012.png	1
3045081	2001	48	狂野安东尼	7	monster/10086.png	1
3045091	2001	49	巡林者瑞克	15	monster/10094.png	1
3050011	2001	50	法师幻象	21	UI/Program/HeroMaster_Man_1.png	1
3050021	2001	50	法力风暴	25,30	monster/10061.png	1
3050031	2001	51	角斗士里奥	5	monster/10067.png	1
3050041	2001	51	荒野游侠	16	monster/10096.png	1
3050051	2001	51	憾地者	4	monster/10123.png	1
3050061	2001	52	拉兹	10	monster/10106.png	1
3050071	2001	52	塔克	3	monster/10085.png	1
3050072	2001	52	迪皮斯	17,14	monster/10012.png	1
3050081	2001	53	狂野安东尼	7	monster/10086.png	1
3050091	2001	54	巡林者瑞克	15	monster/10094.png	1
3055011	2001	55	法师幻象	21	UI/Program/HeroMaster_Man_1.png	1
3055021	2001	55	法力风暴	25,30	monster/10061.png	1
3055031	2001	56	角斗士里奥	5	monster/10067.png	1
3055041	2001	56	荒野游侠	16	monster/10096.png	1
3055051	2001	56	憾地者	4	monster/10123.png	1
3055061	2001	57	拉兹	10	monster/10106.png	1
3055071	2001	57	塔克	3	monster/10085.png	1
3055072	2001	57	迪皮斯	17,14	monster/10012.png	1
3055081	2001	58	狂野安东尼	7	monster/10086.png	1
3055091	2001	59	巡林者瑞克	15	monster/10094.png	1
3060011	2001	60	坚定的格雷格	3	monster/10119.png	1
3060021	2001	60	赛琳娜的倒影	26,24	UI/Program/MercenaryMaster_1.png	1
3060031	2001	61	幻术师艾莉	20	monster/10086.png	1
3060041	2001	61	驯兽师瓦纳	2	monster/10094.png	1
3060042	2001	61	多兰	9	monster/10061.png	1
3060043	2001	61	约翰	10	monster/10067.png	1
3060051	2001	61	炎之安苏	21	monster/10096.png	1
3060061	2001	62	迅捷的维恩	14	monster/10073.png	1
3060071	2001	62	暮光预言者	13	monster/10080.png	1
3060081	2001	63	卡雷	25	monster/10056.png	1
3060091	2001	64	日光弗雷尔	28	monster/10010.png	1
3065011	2001	65	坚定的格雷格	3	monster/10119.png	1
3065021	2001	65	赛琳娜的倒影	26,24	UI/Program/MercenaryMaster_1.png	1
3065031	2001	66	幻术师艾莉	20	monster/10111.png	1
3065041	2001	66	驯兽师瓦纳	2	monster/10094.png	1
3065042	2001	66	多兰	9	monster/10061.png	1
3065043	2001	66	约翰	10	monster/10067.png	1
3065051	2001	66	炎之安苏	21	monster/10096.png	1
3065061	2001	67	迅捷的维恩	14	monster/10073.png	1
3065071	2001	67	暮光预言者	13	monster/10080.png	1
3065081	2001	68	卡雷	25	monster/10056.png	1
3065091	2001	69	日光弗雷尔	28	monster/10010.png	1
3070011	2001	70	坚定的格雷格	3	monster/10119.png	1
3070021	2001	70	赛琳娜的倒影	26,24	UI/Program/MercenaryMaster_1.png	1
3070031	2001	71	幻术师艾莉	20	monster/10111.png	1
3070041	2001	71	驯兽师瓦纳	2	monster/10094.png	1
3070042	2001	71	多兰	9	monster/10061.png	1
3070043	2001	71	约翰	10	monster/10067.png	1
3070051	2001	71	炎之安苏	21	monster/10096.png	1
3070061	2001	72	迅捷的维恩	14	monster/10073.png	1
3070071	2001	72	暮光预言者	13	monster/10080.png	1
3070081	2001	73	卡雷	25	monster/10056.png	1
3070091	2001	74	日光弗雷尔	28	monster/10010.png	1
3075011	2001	75	坚定的格雷格	3	monster/10119.png	1
3075021	2001	75	赛琳娜的倒影	26,24	UI/Program/MercenaryMaster_1.png	1
3075031	2001	76	幻术师艾莉	20	monster/10111.png	1
3075041	2001	76	驯兽师瓦纳	2	monster/10094.png	1
3075042	2001	76	多兰	9	monster/10061.png	1
3075043	2001	76	约翰	10	monster/10067.png	1
3075051	2001	76	炎之安苏	21	monster/10096.png	1
3075061	2001	77	迅捷的维恩	14	monster/10073.png	1
3075071	2001	77	暮光预言者	13	monster/10080.png	1
3075081	2001	78	卡雷	25	monster/10056.png	1
3075091	2001	79	日光弗雷尔	28	monster/10010.png	1
3080011	2001	80	坚定的格雷格	3	monster/10119.png	1
3080021	2001	80	赛琳娜的倒影	26,24	UI/Program/MercenaryMaster_1.png	1
3080031	2001	81	幻术师艾莉	20	monster/10111.png	1
3080041	2001	81	驯兽师瓦纳	2	monster/10094.png	1
3080042	2001	81	多兰	9	monster/10061.png	1
3080043	2001	81	约翰	10	monster/10067.png	1
3080051	2001	81	炎之安苏	21	monster/10096.png	1
3080061	2001	82	迅捷的维恩	14	monster/10073.png	1
3080071	2001	82	暮光预言者	13	monster/10080.png	1
3080081	2001	83	卡雷	25	monster/10056.png	1
3080091	2001	84	日光弗雷尔	28	monster/10010.png	1
3085011	2001	85	影子武士	0	monster/10114.png	1
3085021	2001	85	拨弄的赛亚	17,18,8	monster/10125.png	1
3085031	2001	86	法力风暴	25,30	monster/10061.png	1
3085041	2001	86	火舞者	29	monster/10116.png	1
3085051	2001	86	血誓审判者	5	monster/10083.png	1
3085052	2001	86	血誓预言者	2	monster/10082.png	1
3085053	2001	86	血誓召唤者	26	monster/10081.png	1
3085054	2001	86	血誓领主	14	monster/10072.png	1
3085061	2001	87	舞钢者拜伦	8	monster/10084.png	1
3085071	2001	87	风暴之王	6	monster/10138.png	1
3085081	2001	88	雷伊战争使者	7	monster/10127.png	1
3085091	2001	89	暴君泰伦	10,9	monster/10140.png	1
3090011	2001	90	影子武士	0	monster/10114.png	1
3090021	2001	90	拨弄的赛亚	17,18,8	monster/10125.png	1
3090031	2001	91	法力风暴	25,30	monster/10061.png	1
3090041	2001	91	火舞者	29	monster/10116.png	1
3090051	2001	91	血誓审判者	5	monster/10083.png	1
3090052	2001	91	血誓预言者	2	monster/10082.png	1
3090053	2001	91	血誓召唤者	26	monster/10081.png	1
3090054	2001	91	血誓领主	14	monster/10072.png	1
3090061	2001	92	舞钢者拜伦	8	monster/10084.png	1
3090071	2001	92	风暴之王	6	monster/10138.png	1
3090081	2001	93	雷伊战争使者	7	monster/10127.png	1
3090091	2001	94	暴君泰伦	10,9	monster/10140.png	1
3095011	2001	95	影子武士	0	monster/10114.png	1
3095021	2001	95	拨弄的赛亚	17,18,8	monster/10125.png	1
3095031	2001	96	法力风暴	25,30	monster/10061.png	1
3095041	2001	96	火舞者	29	monster/10116.png	1
3095051	2001	96	血誓审判者	5	monster/10083.png	1
3095052	2001	96	血誓预言者	2	monster/10082.png	1
3095053	2001	96	血誓召唤者	26	monster/10081.png	1
3095054	2001	96	血誓领主	14	monster/10072.png	1
3095061	2001	97	舞钢者拜伦	8	monster/10084.png	1
3095071	2001	97	风暴之王	6	monster/10138.png	1
3095081	2001	98	雷伊战争使者	7	monster/10127.png	1
3095091	2001	99	暴君泰伦	10,9	monster/10140.png	1
3100011	2001	100	影子武士	0	monster/10114.png	1
3100021	2001	100	拨弄的赛亚	17,18,8	monster/10125.png	1
3100031	2001	101	法力风暴	25,30	monster/10061.png	1
3100041	2001	101	火舞者	29	monster/10116.png	1
3100051	2001	101	血誓审判者	5	monster/10083.png	1
3100052	2001	101	血誓预言者	2	monster/10082.png	1
3100053	2001	101	血誓召唤者	26	monster/10081.png	1
3100054	2001	101	血誓领主	14	monster/10072.png	1
3100061	2001	102	舞钢者拜伦	8	monster/10084.png	1
3100071	2001	102	风暴之王	6	monster/10138.png	1
3100081	2001	102	雷伊战争使者	7	monster/10127.png	1
3100091	2001	102	暴君泰伦	10,9	monster/10140.png	1
